timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1637178089868,6,Petición HTTP,200,OK,final_test 1-44,text,true,,11228,116,6,6,http://192.168.100.4/,6,0,0
1637178089869,6,Petición HTTP,200,OK,final_test 1-45,text,true,,11228,116,5,5,http://192.168.100.4/,5,0,0
1637178089873,2,Petición HTTP,200,OK,final_test 1-46,text,true,,11228,116,5,5,http://192.168.100.4/,2,0,0
1637178089875,1,Petición HTTP,200,OK,final_test 1-45,text,true,,11228,116,5,5,http://192.168.100.4/,1,0,0
1637178089875,1,Petición HTTP,200,OK,final_test 1-46,text,true,,11228,116,5,5,http://192.168.100.4/,1,0,0
1637178089868,9,Petición HTTP,200,OK,final_test 1-41,text,true,,11228,116,4,4,http://192.168.100.4/,9,0,0
1637178089876,3,Petición HTTP,200,OK,final_test 1-45,text,true,,11228,116,4,4,http://192.168.100.4/,2,0,0
1637178089877,2,Petición HTTP,200,OK,final_test 1-41,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178089872,8,Petición HTTP,200,OK,final_test 1-47,text,true,,11228,116,2,2,http://192.168.100.4/,8,0,0
1637178089873,8,Petición HTTP,200,OK,final_test 1-48,text,true,,11228,116,1,1,http://192.168.100.4/,8,0,0
1637178089882,1,Petición HTTP,200,OK,final_test 1-48,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089883,1,Petición HTTP,200,OK,final_test 1-48,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089887,2,Petición HTTP,200,OK,final_test 1-49,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178089889,1,Petición HTTP,200,OK,final_test 1-49,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089890,1,Petición HTTP,200,OK,final_test 1-49,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089893,3,Petición HTTP,200,OK,final_test 1-50,text,true,,11229,116,3,3,http://192.168.100.4/,3,0,0
1637178089896,1,Petición HTTP,200,OK,final_test 1-50,text,true,,11228,116,3,3,http://192.168.100.4/,1,0,0
1637178089891,7,Petición HTTP,200,OK,final_test 1-49,text,true,,11228,116,3,3,http://192.168.100.4/,7,0,0
1637178089896,2,Petición HTTP,200,OK,final_test 1-51,text,true,,11229,116,3,3,http://192.168.100.4/,2,0,1
1637178089897,2,Petición HTTP,200,OK,final_test 1-50,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178089898,1,Petición HTTP,200,OK,final_test 1-49,text,true,,11228,116,3,3,http://192.168.100.4/,1,0,0
1637178089898,1,Petición HTTP,200,OK,final_test 1-51,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089899,1,Petición HTTP,200,OK,final_test 1-50,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089900,1,Petición HTTP,200,OK,final_test 1-51,text,true,,11228,116,3,3,http://192.168.100.4/,1,0,0
1637178089900,2,Petición HTTP,200,OK,final_test 1-50,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178089902,1,Petición HTTP,200,OK,final_test 1-51,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089903,2,Petición HTTP,200,OK,final_test 1-51,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178089901,6,Petición HTTP,200,OK,final_test 1-52,text,true,,11229,116,1,1,http://192.168.100.4/,6,0,3
1637178089907,1,Petición HTTP,200,OK,final_test 1-52,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089909,1,Petición HTTP,200,OK,final_test 1-52,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089910,2,Petición HTTP,200,OK,final_test 1-52,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178089912,1,Petición HTTP,200,OK,final_test 1-52,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089912,3,Petición HTTP,200,OK,final_test 1-53,text,true,,11229,116,1,1,http://192.168.100.4/,3,0,1
1637178089915,1,Petición HTTP,200,OK,final_test 1-53,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089916,2,Petición HTTP,200,OK,final_test 1-53,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178089918,1,Petición HTTP,200,OK,final_test 1-53,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089919,1,Petición HTTP,200,OK,final_test 1-53,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089922,1,Petición HTTP,200,OK,final_test 1-54,text,true,,11229,116,1,1,http://192.168.100.4/,1,0,0
1637178089924,1,Petición HTTP,200,OK,final_test 1-54,text,true,,11228,116,1,1,http://192.168.100.4/,0,0,0
1637178089925,1,Petición HTTP,200,OK,final_test 1-54,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089926,2,Petición HTTP,200,OK,final_test 1-54,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178089928,1,Petición HTTP,200,OK,final_test 1-54,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089932,2,Petición HTTP,200,OK,final_test 1-55,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178089934,2,Petición HTTP,200,OK,final_test 1-55,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178089936,1,Petición HTTP,200,OK,final_test 1-55,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089938,1,Petición HTTP,200,OK,final_test 1-55,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089939,1,Petición HTTP,200,OK,final_test 1-55,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089942,5,Petición HTTP,200,OK,final_test 1-56,text,true,,11229,116,1,1,http://192.168.100.4/,5,0,1
1637178089947,2,Petición HTTP,200,OK,final_test 1-56,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178089949,1,Petición HTTP,200,OK,final_test 1-56,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089950,1,Petición HTTP,200,OK,final_test 1-56,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089952,1,Petición HTTP,200,OK,final_test 1-56,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089955,2,Petición HTTP,200,OK,final_test 1-57,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178089958,0,Petición HTTP,200,OK,final_test 1-57,text,true,,11228,116,1,1,http://192.168.100.4/,0,0,0
1637178089959,1,Petición HTTP,200,OK,final_test 1-57,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089960,2,Petición HTTP,200,OK,final_test 1-57,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178089962,1,Petición HTTP,200,OK,final_test 1-57,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089966,3,Petición HTTP,200,OK,final_test 1-58,text,true,,11229,116,1,1,http://192.168.100.4/,3,0,0
1637178089970,1,Petición HTTP,200,OK,final_test 1-58,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089971,1,Petición HTTP,200,OK,final_test 1-58,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089972,2,Petición HTTP,200,OK,final_test 1-58,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178089972,3,Petición HTTP,200,OK,final_test 1-59,text,true,,11229,116,2,2,http://192.168.100.4/,3,0,2
1637178089974,2,Petición HTTP,200,OK,final_test 1-58,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178089975,3,Petición HTTP,200,OK,final_test 1-59,text,true,,11228,116,1,1,http://192.168.100.4/,3,0,0
1637178089978,2,Petición HTTP,200,OK,final_test 1-59,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178089980,1,Petición HTTP,200,OK,final_test 1-59,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089981,4,Petición HTTP,200,OK,final_test 1-59,text,true,,11228,116,2,2,http://192.168.100.4/,3,0,0
1637178089982,4,Petición HTTP,200,OK,final_test 1-60,text,true,,11229,116,1,1,http://192.168.100.4/,4,0,1
1637178089986,2,Petición HTTP,200,OK,final_test 1-60,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178089988,2,Petición HTTP,200,OK,final_test 1-60,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178089990,1,Petición HTTP,200,OK,final_test 1-60,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089991,2,Petición HTTP,200,OK,final_test 1-60,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178089992,5,Petición HTTP,200,OK,final_test 1-61,text,true,,11229,116,1,1,http://192.168.100.4/,5,0,3
1637178089997,5,Petición HTTP,200,OK,final_test 1-61,text,true,,11228,116,1,1,http://192.168.100.4/,5,0,0
1637178090003,3,Petición HTTP,200,OK,final_test 1-62,text,true,,11229,116,2,2,http://192.168.100.4/,3,0,2
1637178090006,1,Petición HTTP,200,OK,final_test 1-62,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090007,1,Petición HTTP,200,OK,final_test 1-62,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090008,2,Petición HTTP,200,OK,final_test 1-62,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090010,2,Petición HTTP,200,OK,final_test 1-62,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090010,3,Petición HTTP,200,OK,final_test 1-61,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090013,1,Petición HTTP,200,OK,final_test 1-61,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090015,1,Petición HTTP,200,OK,final_test 1-61,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090021,3,Petición HTTP,200,OK,final_test 1-63,text,true,,11229,116,1,1,http://192.168.100.4/,3,0,1
1637178090024,2,Petición HTTP,200,OK,final_test 1-63,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090026,3,Petición HTTP,200,OK,final_test 1-63,text,true,,11228,116,1,1,http://192.168.100.4/,3,0,0
1637178090029,2,Petición HTTP,200,OK,final_test 1-63,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090031,3,Petición HTTP,200,OK,final_test 1-63,text,true,,11228,116,2,2,http://192.168.100.4/,3,0,0
1637178090034,4,Petición HTTP,200,OK,final_test 1-64,text,true,,11229,116,1,1,http://192.168.100.4/,4,0,2
1637178090039,1,Petición HTTP,200,OK,final_test 1-64,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090040,2,Petición HTTP,200,OK,final_test 1-64,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090042,1,Petición HTTP,200,OK,final_test 1-64,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090043,9,Petición HTTP,200,OK,final_test 1-64,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178090046,9,Petición HTTP,200,OK,final_test 1-65,text,true,,11229,116,3,3,http://192.168.100.4/,8,0,6
1637178090052,3,Petición HTTP,200,OK,final_test 1-66,text,true,,11229,116,3,3,http://192.168.100.4/,3,0,1
1637178090055,1,Petición HTTP,200,OK,final_test 1-65,text,true,,11228,116,3,3,http://192.168.100.4/,1,0,0
1637178090055,2,Petición HTTP,200,OK,final_test 1-66,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178090056,3,Petición HTTP,200,OK,final_test 1-65,text,true,,11228,116,3,3,http://192.168.100.4/,3,0,0
1637178090057,2,Petición HTTP,200,OK,final_test 1-66,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178090056,6,Petición HTTP,200,OK,final_test 1-67,text,true,,11229,116,3,3,http://192.168.100.4/,5,0,3
1637178090059,4,Petición HTTP,200,OK,final_test 1-66,text,true,,11228,116,3,3,http://192.168.100.4/,4,0,0
1637178090062,2,Petición HTTP,200,OK,final_test 1-67,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178090063,2,Petición HTTP,200,OK,final_test 1-66,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178090064,2,Petición HTTP,200,OK,final_test 1-67,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090059,7,Petición HTTP,200,OK,final_test 1-65,text,true,,11228,116,2,2,http://192.168.100.4/,7,0,0
1637178090066,1,Petición HTTP,200,OK,final_test 1-67,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090066,2,Petición HTTP,200,OK,final_test 1-65,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090067,1,Petición HTTP,200,OK,final_test 1-67,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090070,2,Petición HTTP,200,OK,final_test 1-68,text,true,,11229,116,2,2,http://192.168.100.4/,2,0,1
1637178090071,2,Petición HTTP,200,OK,final_test 1-69,text,true,,11229,116,2,2,http://192.168.100.4/,2,0,1
1637178090073,1,Petición HTTP,200,OK,final_test 1-68,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090073,2,Petición HTTP,200,OK,final_test 1-69,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090075,1,Petición HTTP,200,OK,final_test 1-68,text,true,,11228,116,2,2,http://192.168.100.4/,0,0,0
1637178090075,2,Petición HTTP,200,OK,final_test 1-69,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090076,2,Petición HTTP,200,OK,final_test 1-68,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090077,1,Petición HTTP,200,OK,final_test 1-69,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090078,1,Petición HTTP,200,OK,final_test 1-68,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090078,2,Petición HTTP,200,OK,final_test 1-69,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090082,3,Petición HTTP,200,OK,final_test 1-70,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090085,1,Petición HTTP,200,OK,final_test 1-70,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090086,1,Petición HTTP,200,OK,final_test 1-70,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090087,1,Petición HTTP,200,OK,final_test 1-70,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090088,1,Petición HTTP,200,OK,final_test 1-70,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090090,2,Petición HTTP,200,OK,final_test 1-71,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090092,1,Petición HTTP,200,OK,final_test 1-71,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090093,2,Petición HTTP,200,OK,final_test 1-71,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090095,1,Petición HTTP,200,OK,final_test 1-71,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090096,1,Petición HTTP,200,OK,final_test 1-71,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090100,1,Petición HTTP,200,OK,final_test 1-72,text,true,,11229,116,1,1,http://192.168.100.4/,1,0,0
1637178090101,1,Petición HTTP,200,OK,final_test 1-72,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090102,1,Petición HTTP,200,OK,final_test 1-72,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090103,1,Petición HTTP,200,OK,final_test 1-72,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090104,1,Petición HTTP,200,OK,final_test 1-72,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090112,6,Petición HTTP,200,OK,final_test 1-73,text,true,,11229,116,1,1,http://192.168.100.4/,6,0,3
1637178090119,1,Petición HTTP,200,OK,final_test 1-73,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090121,4,Petición HTTP,200,OK,final_test 1-73,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090121,5,Petición HTTP,200,OK,final_test 1-74,text,true,,11229,116,2,2,http://192.168.100.4/,4,0,3
1637178090125,2,Petición HTTP,200,OK,final_test 1-73,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090127,4,Petición HTTP,200,OK,final_test 1-73,text,true,,11228,116,3,3,http://192.168.100.4/,3,0,0
1637178090126,5,Petición HTTP,200,OK,final_test 1-74,text,true,,11228,116,2,2,http://192.168.100.4/,5,0,0
1637178090131,2,Petición HTTP,200,OK,final_test 1-74,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090131,3,Petición HTTP,200,OK,final_test 1-75,text,true,,11229,116,2,2,http://192.168.100.4/,3,0,1
1637178090133,2,Petición HTTP,200,OK,final_test 1-74,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090135,1,Petición HTTP,200,OK,final_test 1-75,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090135,2,Petición HTTP,200,OK,final_test 1-74,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090136,2,Petición HTTP,200,OK,final_test 1-75,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090138,1,Petición HTTP,200,OK,final_test 1-75,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090140,1,Petición HTTP,200,OK,final_test 1-75,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090141,2,Petición HTTP,200,OK,final_test 1-76,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090144,1,Petición HTTP,200,OK,final_test 1-76,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090145,1,Petición HTTP,200,OK,final_test 1-76,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090146,2,Petición HTTP,200,OK,final_test 1-76,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090148,1,Petición HTTP,200,OK,final_test 1-76,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090150,2,Petición HTTP,200,OK,final_test 1-77,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090152,1,Petición HTTP,200,OK,final_test 1-77,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090153,1,Petición HTTP,200,OK,final_test 1-77,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090154,2,Petición HTTP,200,OK,final_test 1-77,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090156,1,Petición HTTP,200,OK,final_test 1-77,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090159,3,Petición HTTP,200,OK,final_test 1-78,text,true,,11229,116,1,1,http://192.168.100.4/,3,0,1
1637178090162,1,Petición HTTP,200,OK,final_test 1-78,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090163,1,Petición HTTP,200,OK,final_test 1-78,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090164,2,Petición HTTP,200,OK,final_test 1-78,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090166,1,Petición HTTP,200,OK,final_test 1-78,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090170,1,Petición HTTP,200,OK,final_test 1-79,text,true,,11229,116,1,1,http://192.168.100.4/,1,0,1
1637178090172,0,Petición HTTP,200,OK,final_test 1-79,text,true,,11228,116,1,1,http://192.168.100.4/,0,0,0
1637178090172,1,Petición HTTP,200,OK,final_test 1-79,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090173,1,Petición HTTP,200,OK,final_test 1-79,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090174,2,Petición HTTP,200,OK,final_test 1-79,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090181,1,Petición HTTP,200,OK,final_test 1-80,text,true,,11229,116,1,1,http://192.168.100.4/,1,0,0
1637178090182,1,Petición HTTP,200,OK,final_test 1-80,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090183,1,Petición HTTP,200,OK,final_test 1-80,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090185,1,Petición HTTP,200,OK,final_test 1-80,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090186,1,Petición HTTP,200,OK,final_test 1-80,text,true,,11228,116,1,1,http://192.168.100.4/,0,0,0
1637178090189,2,Petición HTTP,200,OK,final_test 1-81,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090192,1,Petición HTTP,200,OK,final_test 1-81,text,true,,11228,116,1,1,http://192.168.100.4/,0,0,0
1637178090193,1,Petición HTTP,200,OK,final_test 1-81,text,true,,11228,116,1,1,http://192.168.100.4/,0,0,0
1637178090194,2,Petición HTTP,200,OK,final_test 1-81,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090196,2,Petición HTTP,200,OK,final_test 1-81,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090199,2,Petición HTTP,200,OK,final_test 1-82,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090202,1,Petición HTTP,200,OK,final_test 1-82,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090203,3,Petición HTTP,200,OK,final_test 1-82,text,true,,11228,116,1,1,http://192.168.100.4/,3,0,0
1637178090206,1,Petición HTTP,200,OK,final_test 1-82,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090207,1,Petición HTTP,200,OK,final_test 1-82,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090208,4,Petición HTTP,200,OK,final_test 1-83,text,true,,11229,116,1,1,http://192.168.100.4/,4,0,2
1637178090212,2,Petición HTTP,200,OK,final_test 1-83,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090214,2,Petición HTTP,200,OK,final_test 1-83,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090216,1,Petición HTTP,200,OK,final_test 1-83,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090217,1,Petición HTTP,200,OK,final_test 1-83,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090218,3,Petición HTTP,200,OK,final_test 1-84,text,true,,11229,116,1,1,http://192.168.100.4/,3,0,1
1637178090221,2,Petición HTTP,200,OK,final_test 1-84,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090223,2,Petición HTTP,200,OK,final_test 1-84,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090225,2,Petición HTTP,200,OK,final_test 1-84,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090227,5,Petición HTTP,200,OK,final_test 1-84,text,true,,11228,116,1,1,http://192.168.100.4/,4,0,0
1637178090236,28,Petición HTTP,200,OK,final_test 1-85,text,true,,11229,116,2,2,http://192.168.100.4/,26,0,19
1637178090257,8,Petición HTTP,200,OK,final_test 1-86,text,true,,11229,116,4,4,http://192.168.100.4/,8,0,2
1637178090264,2,Petición HTTP,200,OK,final_test 1-85,text,true,,11228,116,4,4,http://192.168.100.4/,2,0,0
1637178090265,2,Petición HTTP,200,OK,final_test 1-86,text,true,,11228,116,4,4,http://192.168.100.4/,1,0,0
1637178090266,2,Petición HTTP,200,OK,final_test 1-85,text,true,,11228,116,4,4,http://192.168.100.4/,2,0,0
1637178090267,2,Petición HTTP,200,OK,final_test 1-86,text,true,,11228,116,4,4,http://192.168.100.4/,2,0,0
1637178090268,4,Petición HTTP,200,OK,final_test 1-85,text,true,,11228,116,4,4,http://192.168.100.4/,3,0,0
1637178090270,3,Petición HTTP,200,OK,final_test 1-86,text,true,,11228,116,4,4,http://192.168.100.4/,3,0,0
1637178090265,9,Petición HTTP,200,OK,final_test 1-87,text,true,,11229,116,4,4,http://192.168.100.4/,9,0,5
1637178090272,4,Petición HTTP,200,OK,final_test 1-85,text,true,,11228,116,4,4,http://192.168.100.4/,3,0,0
1637178090274,7,Petición HTTP,200,OK,final_test 1-87,text,true,,11228,116,4,4,http://192.168.100.4/,3,0,0
1637178090273,11,Petición HTTP,200,OK,final_test 1-86,text,true,,11228,116,4,4,http://192.168.100.4/,10,0,0
1637178090267,19,Petición HTTP,200,OK,final_test 1-88,text,true,,11229,116,3,3,http://192.168.100.4/,19,0,16
1637178090281,5,Petición HTTP,200,OK,final_test 1-87,text,true,,11228,116,3,3,http://192.168.100.4/,5,0,0
1637178090286,2,Petición HTTP,200,OK,final_test 1-87,text,true,,11228,116,4,4,http://192.168.100.4/,2,0,0
1637178090286,3,Petición HTTP,200,OK,final_test 1-88,text,true,,11228,116,4,4,http://192.168.100.4/,3,0,0
1637178090284,5,Petición HTTP,200,OK,final_test 1-89,text,true,,11229,116,4,4,http://192.168.100.4/,5,0,2
1637178090288,2,Petición HTTP,200,OK,final_test 1-87,text,true,,11228,116,4,4,http://192.168.100.4/,2,0,0
1637178090289,2,Petición HTTP,200,OK,final_test 1-88,text,true,,11228,116,3,3,http://192.168.100.4/,1,0,0
1637178090290,2,Petición HTTP,200,OK,final_test 1-89,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178090288,5,Petición HTTP,200,OK,final_test 1-90,text,true,,11229,116,4,4,http://192.168.100.4/,5,0,2
1637178090291,2,Petición HTTP,200,OK,final_test 1-88,text,true,,11228,116,4,4,http://192.168.100.4/,2,0,0
1637178090292,1,Petición HTTP,200,OK,final_test 1-89,text,true,,11228,116,4,4,http://192.168.100.4/,1,0,0
1637178090293,1,Petición HTTP,200,OK,final_test 1-90,text,true,,11228,116,4,4,http://192.168.100.4/,1,0,0
1637178090293,2,Petición HTTP,200,OK,final_test 1-88,text,true,,11228,116,4,4,http://192.168.100.4/,2,0,0
1637178090294,2,Petición HTTP,200,OK,final_test 1-89,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178090295,2,Petición HTTP,200,OK,final_test 1-90,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178090296,2,Petición HTTP,200,OK,final_test 1-89,text,true,,11228,116,3,3,http://192.168.100.4/,2,0,0
1637178090297,2,Petición HTTP,200,OK,final_test 1-91,text,true,,11229,116,2,2,http://192.168.100.4/,2,0,1
1637178090298,1,Petición HTTP,200,OK,final_test 1-90,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090299,1,Petición HTTP,200,OK,final_test 1-91,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090300,1,Petición HTTP,200,OK,final_test 1-90,text,true,,11228,116,2,2,http://192.168.100.4/,0,0,0
1637178090300,2,Petición HTTP,200,OK,final_test 1-91,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090302,3,Petición HTTP,200,OK,final_test 1-91,text,true,,11228,116,2,2,http://192.168.100.4/,3,0,0
1637178090303,3,Petición HTTP,200,OK,final_test 1-92,text,true,,11229,116,2,2,http://192.168.100.4/,3,0,2
1637178090306,1,Petición HTTP,200,OK,final_test 1-91,text,true,,11228,116,3,3,http://192.168.100.4/,1,0,0
1637178090307,1,Petición HTTP,200,OK,final_test 1-92,text,true,,11228,116,3,3,http://192.168.100.4/,1,0,0
1637178090308,1,Petición HTTP,200,OK,final_test 1-92,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090310,1,Petición HTTP,200,OK,final_test 1-92,text,true,,11228,116,2,2,http://192.168.100.4/,0,0,0
1637178090311,3,Petición HTTP,200,OK,final_test 1-92,text,true,,11228,116,2,2,http://192.168.100.4/,3,0,0
